BARCODE,ITEM DESCRIPTION,, SUPPLIER , SELLING PRICE , PURCHASE PRICE , REV ,,,,
4800022100070,HUNTS PBEANS 175G,,DE LATA, 27.00 , 23.00 , 4.00 ,,,,
4800022100018,HUNTS PBEANS 230G,,DE LATA, 36.00 , 32.00 , 4.00 ,,,,
39000086639,LIBBYS SAUSAGE 4.6 oz ,,DE LATA, 65.00 , 59.50 , 5.50 ,,,,
4800163009065,LIGO BIG ,,DE LATA, 84.00 , 79.15 , 4.85 ,,,,
4800163443043,LIGO SARDINES  155g ,,DE LATA, 27.00 , 23.95 , 3.05 ,,,,
4800163443036,LIGO SARDINES HOT ,,DE LATA, 28.00 , 24.00 , 4.00 ,,,,
4806501720067,LIGO spanish  SARDINES  155g ,,DE LATA, 37.00 , 34.00 , 3.00 ,,,,
4800163009010,LIGO SQUID ,,DE LATA, 51.00 ,46, 5.00 ,,,,
4807999000396,MALING (B1) PORK ,,DE LATA, 98.00 , 88.00 , 10.00 ,,,,
6902131112925,MALING CHICKEN ,,DE LATA, 122.00 , 113.00 , 9.00 ,,,,
4808887030037,PF CHINESE STYLE LUNCHEON MEAT 350g ,,DE LATA, 89.00 , 82.00 , 7.00 ,,,,
4808887010015,PF CORNED BEEF 210g,,DE LATA, 122.00 ,113.25, 8.75 ,,,,
6072120165888,PHILIPS LIVER SPREAD,,DE LATA, 26.00 , 23.00 , 3.00 ,,,,
4800058345674,PHILIPS MEATLOAF ,,DE LATA, 29.00 , 25.75 , 3.25 , 3.25 ,,,
4800058123456,PHILIPS SAUSAGE ,,DE LATA, 21.00 , 17.25 , 3.75 ,,,,
7896860542667,PREM CORNED BEEF ,,DE LATA, 169.00 , 155.00 , 14.00 ,,,,
75069350908,PREM LUNCHEON MEAT less sodium,,DE LATA, 205.00 , 185.00 , 20.00 ,,,,
75069350137,PREM LUNCHEON MEAT lite ,,DE LATA, 205.00 ,, NO PP ,,,,
75069350120,PREM LUNCHEON MEAT original ,,DE LATA, 205.00 ,, NO PP ,,,,
4808887300086,PUREFOODS CLASSIC ,,FROZ+KOR, 72.00 , 62.00 , 10.00 ,,,,
4808887010077,PUREFOODS CORNED BEEF 150g  ,,DE LATA, 82.00 , 75.50 , 6.50 ,,,,
4808887040012,PUREFOODS LIVERSPREAD 85g,,DE LATA, 30.00 , 26.50 , 3.50 ,,,,
4805885171007,RENO LIVER 85g,,DE LATA, 30.00 , 24.00 , 6.00 ,,,,
4805885172004,RENO LIVER SPREAD ,,DE LATA, 63.00 , 57.00 , 5.00 ,,,,
96785013113,SABA 425G,,DE LATA, 77.00 , 71.00 , 6.00 ,,,,
96785013298,SABA MACK 155g ,,DE LATA, 38.00 , 32.00 , 6.00 ,,,,
96785013120,SABA MACK 200g ,,DE LATA, 49.00 , 44.00 , 5.00 ,,,,
96785010945,SABA PUSIT 155g,,DE LATA, 58.00 , 53.00 , 5.30 ,,,,
96785010938,SABA PUSIT 425g,,DE LATA, 126.00 , 117.50 , 8.50 ,,,,
4800249006650,SAN MARINO 180g  ,,DE LATA, 52.00 , 45.00 , 7.00 ,,,,
4800249006674,SAN MARINO CHILI 180g,,DE LATA, 52.00 , 45.00 , 7.00 ,,,,
4800249010091,SAN MARINO CHLI 100G ,,DE LATA, 31.00 , 27.90 , 3.10 ,,,,
4800249006612,SAN MARINO CORNED 150g,,DE LATA, 42.00 , 36.25 , 5.75 ,,,,
4800249008517,SAN MARINO CORNED- 85g ,,DE LATA, 37.00 , 33.14 , 3.86 ,,,,
4800249006636,SAN MARINO CORNED-CHILI 150g,,DE LATA, 42.00 , 36.25 , 5.75 ,,,,
4800249008531,SAN MARINO CORNED-CHILI 85g ,,DE LATA, 35.00 , 29.63 , 5.37 ,,,,
4800249006599,SAN MARINO REG 100G ,,DE LATA, 34.00 , 29.25 , 4.75 ,,,,
748485800288,SHANGHAI LUNCHEON MEAT,,DE LATA, 87.00 , 80.50 , 6.50 ,,,,
37600130783,SPAM ,,DE LATA, 180.00 , 171.95 , 8.05 ,,,,
37600115445,SPAM LESS SODIUM,,DE LATA, 245.00 ,, NO PP ,,,,
37600336161,SPAM lite ,,DE LATA, 180.00 , 171.95 , 8.05 ,,,,
748485700045,TUNA MECHADO,,DE LATA, 31.00 , 26.50 , 4.50 ,,,,
748485802077,WOW ULAM AFRITADA,,DE LATA, 25.00 , 20.17 , 4.83 ,,,,
748485802084,WOW ULAM CALDERETA,,DE LATA, 25.00 , 20.17 , 4.83 ,,,,
748485802381,WOW ULAM MENUDO,,DE LATA, 25.00 , 20.17 , 4.83 ,,,,
4806504713196,MEGA GARBANZOS,,DE LATA, 26.00 , 21.25 , 4.75 ,,,,
4806504713127,MEGA PRIME GREEN ,,DE LATA, 18.00 , 13.75 , 4.25 ,,,,
4806504713134,MEGA PRIME MUSH 425G,,DE LATA, 46.00 , 42.25 , 3.75 ,,,,
4806504713059,MEGA PRIME WHOLE,,DE LATA, 43.00 , 38.00 , 5.00 ,,,,
4806504714773,MEGA TROPICAL 822G,,DE LATA, 76.00 , 73.00 , 3.00 ,,,,
6901009000210,NARCISSUS M.ROOM WHOLE -198g,,DE LATA, 38.00 , 34.75 , 3.25 ,,,,
6901009004720,NARCISSUS STEMS ,,DE LATA, 34.00 , 31.00 , 3.00 ,,,,
4800249032635,HIGHLAND 150G,, DE LATA , 42.00 , 36.25 , 5.75 ,,,,
4804888889766,BIG 250 GRAPES,,DRINKS, 99.00 , 91.00 , 8.00 ,,,,
4804888900157,BIG 250 GUYABANO,,DRINKS, 99.00 , 91.00 , 8.00 ,,,,
4804888889759,BIG GRAPES,,DRINKS, 14.00 , 9.10 , 4.90 ,,,,
4804888900102,BIG GUYABANO ,,DRINKS, 14.00 , 10.00 , 4.00 ,,,,
8850389100677,MOGO ORANGE ,,DRINKS, 48.00 , 41.50 , 6.50 ,,,,
LYCHEE,MOGU LYCHEE,,DRINKS, 48.00 , 45.00 , 3.00 ,,,,
8850389109229,MOGU YOGURT ,,DRINKS, 48.00 , 45.00 , 3.00 ,,,,
748485400327,PLUS GUYABANO,,DRINKS, 14.00 ,, NO PP ,,,,
748485400174,PLUS PINEAPPLE,,DRINKS, 14.00 ,, NO PP ,,,,
8851717907715,PROYO STRAW,,DRINKS, 15.00 ,, NO PP ,,,,
4800194184083,SMART C LEMON ,,DRINKS, 27.00 , 21.00 , 6.00 ,,,,
4800024584632,VINAMILK STRAW,,DRINKS, 17.00 , 12.85 , 4.15 ,,,,
4800024584656,VINAMILK YOGURT,,DRINKS, 14.00 , 9.49 , 4.51 ,,,,
4800024584649,WINAMILK CHOCO ,,DRINKS, 17.00 , 12.85 , 4.15 ,,,,
4800024576880,BONE SMART ,,DRINKS, 38.00 , 29.45 , 8.55 ,,,,
4804888889735,BIG 250 APPLE ,,DRINKS, 14.00 , 9.10 , 4.90 ,,,,
4804888889728,BIG 250 ORANGE ,,DRINKS, 100.00 , 91.00 , 9.00 ,,,,
4804888889711,BIG 250 ORANGE ,,DRINKS, 14.00 , 9.10 , 4.90 ,,,,
4804888900140,BIG 250 PINEAPPLE,,DRINKS, 100.00 , 91.00 , 9.00 ,,,,
4809013542288,BIGGIE COOLERS GUYA ,,DRINKS, 15.00 , 7.60 , 2.40 ,,,,
4809013542424,BIGGIE COOLERS GUYA 10s,,DRINKS, 79.00 , 75.90 , 3.10 ,,,,
4809013542158,BIGGIE COOLERS ORANGE 10s,,DRINKS, 79.00 , 75.90 , 3.10 ,,,,
4809013542127,BIGGIE DALANDAN,,DRINKS, 10.00 , 6.60 , 3.40 ,,,,
4809013542141,BIGGIE ORANGE ,,DRINKS, 14.00 , 7.60 , 6.40 ,,,,
4809013542028,BIGGIE ORANGE ,,DRINKS, 10.00 , 6.60 , 3.40 ,,,,
DM180,DUTCHMILL 180ML ,,DRINKS, 25.00 , 19.25 , 5.75 ,,,,
DM90,DUTCHMILL 90ML ,,DRINKS, 16.00 , 10.90 , 5.10 ,,,,
8851717040245,DUTCHMILL BLUE 180ML,,DRINKS, 25.00 ,, NO PP ,,,,
8851717200014,DUTCHMILL BLUEBERRY 90ML 4s,,DRINKS, 16.00 ,, NO PP ,,,,
8851717040016,DUTCHMILL STRAW 180ML,,DRINKS, 25.00 , 19.25 , 5.75 ,,,,
8851717200007,DUTCHMILL STRAW 90ML ,,DRINKS, 16.00 , 10.90 , 5.10 ,,,,
8853002303110,DUTCHMILL Super 90ML,,DRINKS, 16.00 , 10.90 , 5.10 ,,,,
ICE,ICE,,DRINKS, 15.00 , 5.63 , 9.38 ,,,,
4800024583871,M.MILK  APPL 100ml,,DRINKS, 10.00 , 7.58 , 2.43 ,,,,
4800024583857,M.MILK  ORIG 100ml,,DRINKS, 10.00 , 7.58 , 2.43 ,,,,
4800024583864,M.MILK  STRW 100ml,,DRINKS, 10.00 , 7.58 , 2.43 ,,,,
4803925151163,MIRINDA 1.5,,DRINKS, 70.00 , 63.00 , 7.00 ,,,,
8850389101391,MOGU GRAPE,,DRINKS, 48.00 , 41.50 , 6.50 ,,,,
8850389100769,MOGU MANGO,,DRINKS, 48.00 , 41.50 , 6.50 ,,,,
8850389106273,MOGU MOGU  COCONUT,,DRINKS, 48.00 , 41.50 , 6.50 ,,,,
8850389100691,MOGU STRAWBERRY ,,DRINKS, 48.00 , 41.50 , 6.50 ,,,,
748485400075,PLUS APPLE ,,DRINKS, 14.00 , 8.90 , 5.10 ,,,,
748485400136,PLUS APPLE 10s,,DRINKS, 105.00 , 91.00 , 14.00 ,,,,
4804888889742,PLUS APPLE 10s,,DRINKS, 105.00 , 91.00 , 14.00 ,,,,
748485400143,PLUS ORANGE 10s,,DRINKS, 105.00 , 91.00 , 14.00 ,,,,
748485400082,PLUS ORANGE SINGLE,,DRINKS, 14.00 , 9.10 , 4.90 ,,,,
4804888900096,PLUS PINEAPPLE,,DRINKS, 14.00 , 8.90 , 5.10 ,,,,
748485400051,PLUS STRAWBERRY,,DRINKS, 14.00 , 8.90 , 5.10 ,,,,
748485400112,PLUS STRAWBERRY 10s,,DRINKS, 87.00 , 82.00 , 5.00 ,,,,
4806503884040,ALL DAY bacon ,,FROZ+KOR, 95.00 , 80.00 , 15.00 ,,,,
4800000000000,ANGELENO ,,FROZ+KOR, 53.00 , 40.00 , 13.00 ,,,,
ANGEL,ANGELENO CHICKEN HOTDOG ,,FROZ+KOR, 55.00 , 42.00 , 13.00 ,,,,
4804888884365,BOSSING HOTDOG,,FROZ+KOR, 162.00 , 147.00 , 15.00 ,,,,
8801073113428,BULDAK 2X RAMYUN,,FROZ+KOR, 70.00 , 55.20 , 14.80 ,,,,
8801073113312,BULDAK CHEESE (HOT CHICKEN),,FROZ+KOR, 73.00 , 56.20 , 16.80 ,,,,
8801073114814,BULDAK CREAM CARBONARA,,FROZ+KOR, 73.00 , 61.80 , 11.20 ,,,,
8801073115088,BULDAK QUATTRO CHEESE,,FROZ+KOR, 70.00 , 58.60 , 11.40 ,,,,
8801073114548,BULDAK SAMYANG,,FROZ+KOR, 70.00 , 56.20 , 13.80 ,,,,
8801901021055,BUTANE GAS (MAXSUN),,FROZ+KOR, 68.00 , 60.00 , 8.00 ,,,,
8801901092345,BUTANE MAXSUN BLUE,,FROZ+KOR, 68.00 , 53.00 , 15.00 ,,,,
8801073113893,CARBO BULDAK ,,FROZ+KOR, 70.00 , 58.60 , 11.40 ,,,,
4800249045130,CDO BIGTIME SLICED CHEESE (24pcs) ,,FROZ+KOR, 72.00 , 57.00 , 15.00 ,,,,
4800249006117,CDO Bingo Chicken Nuggets ,,FROZ+KOR, 60.00 , 50.00 , 10.00 ,,,,
4800249005943,CDO Crispy Ulam Burger ,,FROZ+KOR, 68.00 , 55.00 , 13.00 ,,,,
4800249004731,CDO Funtastik Pork Tocino 1/2 kl ,,FROZ+KOR, 135.00 , 120.00 , 15.00 ,,,,
4800249004748,CDO Funtastik Pork Tocino 225g,,FROZ+KOR, 75.00 , 60.00 , 15.00 ,,,,
4800249039139,CDO Holiday Siomai (60pcs) ,,FROZ+KOR, 150.00 , 135.00 , 15.00 ,,,,
4800249091076,CDO Idol Cheesedog 1/2Kl ,,FROZ+KOR, 115.00 , 100.00 , 15.00 ,,,,
4800249092035,CDO Idol Cheesedog Jumbo 1kg,,FROZ+KOR, 175.00 , 160.00 , 15.00 ,,,,
4800249080049,CDO Idol Cheesedog Regular 1/4KL,,FROZ+KOR, 58.00 , 48.00 , 10.00 ,,,,
4800249886009,CDO ULAM BURGER (6PCS),,FROZ+KOR, 63.00 , 50.00 , 13.00 ,,,,
4800249886030,CDO Ulam Burger Mini (9pcs),,FROZ+KOR, 63.00 , 50.00 , 13.00 ,,,,
8809273404797,CHAN SEAWEED 3s,,FROZ+KOR, 66.00 , 55.00 , 11.00 ,,,,
8809273404810,CHAN SEAWEED 3s ,,FROZ+KOR, 68.00 , 55.00 , 13.00 ,,,,
4809016165019,CHICKEN BALL 1/4KL - SEASON,,FROZ+KOR, 40.00 , 25.00 , 15.00 ,,,,
fries,FRENCH FRIES ,,FROZ+KOR, 140.00 , 130.00 , 10.00 ,,,,
8906078780931,FRIES 1KL ,,FROZ+KOR, 135.00 , 120.00 , 15.00 ,,,,
5707025010780,FRIES 1KL (FACTO),,FROZ+KOR, 135.00 , 115.00 , 20.00 ,,,,
8801161249510,GOCHUJANG,,FROZ+KOR, 70.00 , 50.00 , 20.00 ,,,,
8801007325613,GOCHUJANG CJ,,FROZ+KOR, 80.00 , 67.00 , 13.00 ,,,,
8801052092010,HANSEONG L.MEAT ,,FROZ+KOR, 110.00 , 89.00 , 21.00 ,,,,
57072001954,HOLIDAY LUNCHEON MEAT ,,FROZ+KOR, 125.00 , 110.00 , 15.00 ,,,,
8801045999906,JIN RAMEN MILD (SPICY) ,,FROZ+KOR, 44.00 , 33.00 , 11.00 ,,,,
8801045520117,JINRAMEN MILD ,,FROZ+KOR, 44.00 , 33.00 , 11.00 ,,,,
8801045520124,JINRAMEN SPICY ,,FROZ+KOR, 44.00 , 33.00 , 11.00 ,,,,
8801045999913,JINRAMEN SPICY (OTTOGI),,FROZ+KOR, 44.00 , 33.00 , 11.00 ,,,,
8801048225002,JINRO WINE,,FROZ+KOR, 125.00 , 99.00 , 26.00 ,,,,
31146155736,JJAPAGETI,,FROZ+KOR, 62.00 , 46.20 , 15.80 ,,,,
8801043015226,JJPAGETI OLIVE OIL ,,FROZ+KOR, 62.00 , 51.20 , 10.80 ,,,,
KIKIAM,KIKIAM 1/2,,FROZ+KOR, 63.00 , 50.00 , 13.00 ,,,,
8801037025194,Korean green tea,,FROZ+KOR, 149.00 , 130.00 , 19.00 ,,,,
8801074259637,KOREAN LUNCHEON (HANSUNG) ,,FROZ+KOR, 100.00 , 88.00 , 12.00 ,,,,
6956219108317,KOREAN PORE STRIP ,,FROZ+KOR, 10.00 , 5.00 , 5.00 ,,,,
LIEMPO,LIEMPO BBQ 1/2KL,,FROZ+KOR, 190.00 , 170.00 , 20.00 ,,,,
8801123600328,LOTTE LUNCHEON MEAT ,,FROZ+KOR, 110.00 , 95.00 , 30.00 ,,,,
8801901093007,MAXSUN BUTANE,,FROZ+KOR, 68.00 , 60.00 , 8.00 ,,,,
4806503884408,Mekeni Ham ,,FROZ+KOR, 68.00 , 52.00 , 16.00 ,,,,
4806503884422,Mekeni loaf ham,,FROZ+KOR, 65.00 , 50.00 , 15.00 ,,,,
4806503886457,Mekeni Picnic Hotdog  1Kl Jumbo ,,FROZ+KOR, 195.00 , 175.00 , 20.00 ,,,,
4806503886235,Mekeni Picnic Hotdog 1/2 Kl ,,FROZ+KOR, 120.00 , 105.00 , 15.00 ,,,,
4806503887218,Mekeni Picnic Hotdog 1/4kl ,,FROZ+KOR, 68.00 , 55.00 , 13.00 ,,,,
31146150304,NEOGURI,,FROZ+KOR, 50.00 , 41.00 , 9.00 ,,,,
8801043014984,NEUGORRI,,FROZ+KOR, 58.00 , 48.00 , 10.00 ,,,,
8801738885493,OLIVE OIL SEAWEED,,FROZ+KOR, 25.00 , 17.00 , 8.00 ,,,,
4800313030130,PBEST TOCINO 1/2KL,,FROZ+KOR, 135.00 , 120.00 , 15.00 ,,,,
4800313030147,PBEST TOCINO 1/4KL ,,FROZ+KOR, 75.00 , 60.00 , 15.00 ,,,,
8801062267712,PEPERO ALMOND,,FROZ+KOR, 50.00 , 42.00 , 8.00 ,,,,
8801062641260,PEPERO CHOCO COOKIE,,FROZ+KOR, 50.00 , 42.00 , 8.00 ,,,,
8801062267699,PEPERO CHOCO FILLED ,,FROZ+KOR, 50.00 , 42.00 , 8.00 ,,,,
8801062881741,PEPERO CRUNCHY ,,FROZ+KOR, 50.00 , 42.00 , 8.00 ,,,,
8801062862535,PEPERO STRAW,,FROZ+KOR, 50.00 , 42.00 , 8.00 ,,,,
8801062636358,PEPERO WHITE COOKIE,,FROZ+KOR, 50.00 , 42.00 , 8.00 ,,,,
NUGGETS,PF CRAZY CUTS,,FROZ+KOR, 58.00 , 40.00 , 18.00 ,,,,
4800000000003,PF CRAZY CUTS,,FROZ+KOR, 58.00 ,, NO PP ,,,,
4808887300260,PUREFOODS CLASSIC 1KL ,,FROZ+KOR, 200.00 , 180.00 , 20.00 ,,,,
4808887941449,PUREFOODS CRAZY CUT 200G ,,FROZ+KOR, 120.00 , 110.00 , 10.00 ,,,,
4808887941883,PUREFOODS STAR NUGGETS ,,FROZ+KOR, 55.00 , 37.00 , 18.00 ,,,,
8801052150222,ROASTED LAVER ,,FROZ+KOR, 120.00 , 94.00 , 26.00 ,,,,
4809010547453,Roel's Skinless Longganisa ,,FROZ+KOR, 60.00 , 45.00 , 15.00 ,,,,
4809010546371,ROEL'S SMOKED LONGGANISA ,,FROZ+KOR, 60.00 , 45.00 , 15.00 ,,,,
4800282006907,S FRIES ,,FROZ+KOR, 140.00 , 120.00 , 20.00 ,,,,
8801073114111,SAMYANG CHEESE,,FROZ+KOR, 73.00 , 62.40 , 10.60 ,,,,
74603005212,SAMYANG RAMEN ,,FROZ+KOR, 55.00 , 44.80 , 10.20 ,,,,
807176703748,SEASONED SEAWEED BIBIGO,,FROZ+KOR, 25.00 , 19.88 , 5.13 ,,,,
SEAWEED,SEAWEED 3s,,FROZ+KOR, 60.00 , 38.00 , 22.00 ,,,,
8809273404735,SEAWEED CHAN ,,FROZ+KOR, 25.00 , 15.44 , 9.56 ,,,,
8802262000093,SEAWEED KIM,,FROZ+KOR, 25.00 , 13.81 , 11.19 ,,,,
8802262000192,SEAWEED SURA LAVER,,FROZ+KOR, 25.00 , 12.63 , 12.38 ,,,,
8801047224334,SEAWEED w OLIVE OIL,,FROZ+KOR, 25.00 , 15.97 , 9.03 ,,,,
8801045440002,SESAME OIL (OTTOGI) 55ml ,,FROZ+KOR, 95.00 , 81.25 , 13.75 ,,,,
31146150601,SHIN RAMEN ,,FROZ+KOR, 55.00 , 44.20 , 10.80 ,,,,
8801043014809,SHIN RAMYUN -RED,,FROZ+KOR, 56.00 , 44.20 , 11.80 ,,,,
5707025009944,SHOESTRING FRIES 400g,,FROZ+KOR, 45.00 ,, NO PP ,,,,
8801161252251,SING SONG SSAMJANG (green paste) ,,FROZ+KOR, 60.00 , 51.00 , 9.00 ,,,,
8801048951000,SOJU JINRO CHAMISUL ,,FROZ+KOR, 105.00 , 95.00 , 10.00 ,,,,
8801052438092,SSAMJANG,,FROZ+KOR, 60.00 ,, NO PP ,,,,
8801007052816,SSAMJANG (GREEN) ,,FROZ+KOR, 65.00 , 56.00 , 9.00 ,,,,
8802819010926,SSEN BUTANE,,FROZ+KOR, 70.00 , 55.00 , 15.00 ,,,,
4808887942866,STAR NUGGETS,,FROZ+KOR, 55.00 , 40.00 , 15.00 ,,,,
8801551302016,SUN BUTANE,,FROZ+KOR, 70.00 , 60.00 , 10.00 ,,,,
8801901092390,MAXSUNE BUTANE- PERFECT,, FROZ+KOR , 68.00 , 56.50 , 11.50 ,,,,
8801123700431,LOTTE LUNCHEON ,, FROZ+KOR , 105.00 , 95.00 , 10.00 ,,,,
kik,kikiam 1/4,,FROZ+KOR, 35.00 , 25.00 , 10.00 ,,,,
4800313033421,PBEST ULAM BURGER 9PCS,, FROZ+KOR , 63.00 , 50.00 , 13.00 ,,,,
4800249050547,IDOL 1/4,,FROZ+KOR, 58.00 , 48.00 , 10.00 ,,,,
807176706442,BIBIGO CRISPY SEAWEED,,FROZ+KOR , 35.00 , 27.00 , 8.00 ,,,,
8801062267675,PEPERO ORIG,,FROZ+KOR , 50.00 , 42.00 , 8.00 ,,,,
8801062880140,PEPERO SNOW ,,FROZ+KOR , 50.00 , 42.00 , 8.00 ,,,,
4806502725269,GARDENIA BLACK FOREST 400G (BFL),,GARDENIA, 112.00 , 101.80 , 10.20 ,,,,
4806502721445,GARDENIA CALI RAISIN LOAF 400G (CRL),,GARDENIA, 91.00 , 82.75 , 8.25 ,,,,
4806502721476,GARDENIA CHOCO CHIP LOAF 400G (CCL),,GARDENIA, 86.00 , 78.20 , 7.80 ,,,,
4806502720615,GARDENIA CLASSIC (USG) ,,GARDENIA, 85.00 , 77.30 , 7.70 ,,,,
4806502720417,GARDENIA CLASSIC BREAD 400G (US4),,GARDENIA, 59.00 , 53.20 , 5.80 ,,,,
4806502721452,GARDENIA FIBER WHEAT  400G (FG4),,GARDENIA, 70.00 , 63.85 , 6.15 ,,,,
4806502720301,GARDENIA HIGH FIBER WHEAT  600G (FG6),,GARDENIA, 96.00 , 86.35 , 9.65 ,,,,
4806502720097,GARDENIA REGULAR,,GARDENIA, 85.00 , 77.30 , 7.70 ,,,,
4806502720165,GARDENIA UBE&CHEESE 400G (DDL),,GARDENIA, 86.00 , 78.20 , 7.80 ,,,,
4806502725900,GARDENIA WHEAT RAISIN,,GARDENIA, 121.00 , 110.00 , 11.00 ,,,,
4806502725894,GARDENIA WHEAT RAISIN 400G(WRL4),,GARDENIA, 94.00 , 85.45 , 8.55 ,,,,
4806502727423,NEUBAKE WHEAT BREAD,,GARDENIA, 79.00 , 69.55 , 9.45 ,,,,
4806502720011,TOASTIES ,,GARDENIA, 70.00 , 61.85 , 8.15 ,,,,
4806502720219,TOASTIES SINGLE ,,GARDENIA, 10.00 , 6.18 , 3.82 ,,,,
4806502720080,GARDENIA PANDESAL,,GARDENIA, 56.00 , 50.00 , 6.00 ,,,,
4806502725726,GARDENIA PANDESAL SOFT ,,GARDENIA, 54.00 , 48.20 , 5.80 ,,,,
4806502726457,GARDENIA WHEAT CRANBERRY,,GARDENIA, 85.00 , 77.35 , 7.65 ,,,,
4806502726143,GARDENIA CREAM ROLL BUTTER,, GARDENIA , 19.00 , 16.35 , 2.65 ,,,,
4806502725641,GARDENIA CREAM ROLL COOKIES & CREAM,, GARDENIA , 19.00 , 16.35 , 2.65 ,,,,
4806502725658,GARDENIA CREAM ROLL CHOCO,, GARDENIA , 19.00 , 16.35 , 2.65 ,,,,
7804660120114,MANOS CHARDONNAY ,,JERSEY, 490.00 , 450.00 , 40.00 ,,,,
4806516764537,JERSEY CREAMY ASADA,,JERSEY, 51.00 , 45.00 , 6.00 ,,,,
658582122025,KEROR APPLE,,LIQ, 189.00 , 143.00 , 46.00 ,,,,
3182282342102,KEROR GRAPE,,LIQ, 189.00 , 143.00 , 46.00 ,,,,
3182282342096,KEROR WHITE GRAPE,,LIQ, 189.00 , 143.00 , 46.00 ,,,,
4800142123010,SO NICE GRAPE,,LIQ, 65.00 , 55.00 , 10.00 ,,,,
4800142123065,SO NICE ORIG GRAPEFRUIT,,LIQ, 65.00 , 55.00 , 10.00 ,,,,
4800142123119,SO NICE ORIG SOJU,,LIQ, 65.00 , 55.00 , 10.00 ,,,,
4800142113530,THE BAR LIME ,,LIQ, 100.00 , 90.50 , 9.50 ,,,,
4800142113523,THE BAR PINK ,,LIQ, 100.00 , 90.50 , 9.50 ,,,,
4800142122013,CLUB MIX,,LIQ, 50.00 , 42.00 , 8.00 ,,,,
4800130010216,ANTONOV VODKA ,,LIQ, 180.00 , 159.00 , 21.00 ,,,,
8809640030345,CHINGU SOJU COFFEE,,LIQ, 90.00 , 85.00 , 5.00 ,,,,
8809640030338,CHINGU SOJU GRAPE ,,LIQ, 94.00 , 85.75 , 15.00 ,,,,
8809640030666,CHINGU SOJU GRAPE (KYOHO) ,,LIQ, 90.00 , 85.00 , 5.00 ,,,,
8809640030321,CHINGU SOJU WATERMELON ,,LIQ, 94.00 , 85.00 , 15.00 ,,,,
4800014134083,COLT 45 ,,LIQ, 45.00 , 31.67 , 13.33 ,,,,
7501035042131,JOSE CUERVO 700ML ,,LIQ, 790.00 , 727.88 , 62.12 ,,,,
LIT,LIGHTER,,LIQ, 15.00 , 5.00 , 10.00 ,,,,
7804660120053,MANOS ANDINAS RED WINE ,,LIQ, 490.00 , 450.00 , 40.00 ,,,,
4806028912516,MARLBORO BLACK PC ,,LIQ, 10.00 , 7.75 , 2.25 ,,,,
4806028912519,MARLBORO BLUE PC ,,LIQ, 10.00 , 7.75 , 2.25 ,,,,
76239878,MARLBORO LIGHTS,,LIQ, 163.00 , 155.00 , 8.00 ,,,,
4806028912517,MARLBORO LIGHTS PC ,,LIQ, 10.00 , 7.75 , 2.25 ,,,,
4806028912514,MIGHTY GREEN PC,,LIQ, 9.00 , 7.25 , 1.75 ,,,,
4800130121097,PRIMERA BRANDY ,,LIQ, 115.00 , 95.00 , 20.00 ,,,,
6291103952097,ROYAL MENTHOL,,LIQ, 45.00 , 30.00 , 15.00 ,,,,
4800220531379,TANDUAY ICE ,,LIQ, 40.00 , 28.41 , 11.59 ,,,,
4800220587154,TANDUAY LIGHT 700ML ,,LIQ, 95.00 , 85.00 , 10.00 ,,,,
4800220604752,TANDUAY SEL 700ML ,,LIQ, 110.00 , 100.75 , 9.25 ,,,,
4800142113615,THE BAR SOJU MIX GRAPE FRUIT ,,LIQ, 110.00 , 86.50 , 23.50 ,,,,
4800142113622,THE BAR SOJU MIX GREEN GRAPE ,,LIQ, 110.00 , 86.50 , 23.50 ,,,,
48039871,WINSTON BLUE,,LIQ, 174.00 , 163.00 , 11.00 ,,,,
4800220520359,JAMAICA LIME ,,LIQ, 48.00 , 41.25 , 6.75 ,,,,
4800220531355,TANDUAY ICE ORIG,,LIQ, 40.00 , 31.46 , 8.54 ,,,,
8801048178018,JINRO SOJU STRAW,, LIQ , 105.00 , 95.00 , 10.00 ,,,,
8801048921102,JINRO SOJU GREEN GRAPE,, LIQ , 105.00 , 95.00 , 10.00 ,,,,
4800130315168,MOJITO 1L,, LIQ , 183.00 , 165.00 , 18.00 ,,,,
4800130855824,MOJITO POMELO,, LIQ , 138.00 , 126.00 , 12.00 ,,,,
4806500807325,MAGIC DRI LARGE 10s,,MAGIC, 69.00 , 66.00 , 3.00 ,,,,
4806500807226,MAGIC DRI MED 10s,,MAGIC, 64.00 , 60.20 , 3.80 ,,,,
4806500807127,MAGIC DRI NEWBORN 10s,,MAGIC, 58.00 , 54.45 , 3.55 ,,,,
4806500807110,MAGIC DRI SMALL 4s,,MAGIC, 25.00 , 21.80 , 3.20 ,,,,
4806500807424,MAGIC DRI XL 10s,,MAGIC, 76.00 , 72.00 , 4.00 ,,,,
4806500807554,MAGIC DRI XXL 30s,,MAGIC, 238.00 , 229.30 , 8.70 ,,,,
4801958349106,AJI GINISA 7g 16's,,MAGIC, 35.00 , 26.50 , 8.50 ,,,,
4801958846001,AJI GINISA 8G ,,MAGIC, 5.00 , 2.52 , 2.48 ,,,,
4801958846100,AJI GINISA 8g x 16,,MAGIC, 50.00 , 39.50 , 10.50 ,,,,
4806517270907,ALFONSO 1L- WITH FREE TSHIRT,,MAGIC, 900.00 ,, NO PP ,,,,
8410028900091,ALFONSO LIGHTS 1L ,,MAGIC, 300.00 , 265.00 , 35.00 ,,,,
